a,b,c,d,e
32.793853347877885,8.872276072733603,2.6324113039316352,9.569858622039368,3.0
45.98462283150172,10.842140251862343,0.5599555133030163,11.130740577286092,3.0
48.94986289610176,38.37074757223572,2.4412732890661157,9.564137848820561,3.0
21.616294656009455,44.9613566776202,2.1631637521549596,11.010233061019587,3.0
27.926474754876445,41.165484550841505,0.01849134895204907,11.462103474263271,3.0
28.867840712474447,23.2803370787793,1.19905969557347,10.399783122841205,3.0
3.5561201201441515,47.0765649442128,1.069802084990019,10.61468640313824,3.0
34.8441467574651,22.2827711648936,1.1135173452512481,11.662130674521046,3.0
36.663831646812724,34.58263858524608,2.586016816145352,9.76218450117315,3.0
38.561975937696616,18.299622752776003,3.1330333746562666,9.047912200477498,3.0
28.839081373529545,10.415923094890111,0.8482149049644166,11.588317206484577,3.0
31.039313984096427,8.155896958005144,1.2809918677350327,10.377300480179406,3.0
3.986581010374163,47.352940014875294,0.7918777496427247,10.506999065341168,3.0
27.23442364005701,31.07299581875438,0.41063524305578847,11.849602097021025,3.0
24.923100328896048,30.38239821889302,1.3570154859650474,10.307090404739347,3.0
18.335174083213566,0.648432732305998,1.8995998754332506,11.30729952087661,3.0
14.202525961269918,22.91171220122545,1.81286211883896,11.629628841923612,3.0
29.80355297766007,43.01718431491729,0.17100498907792772,10.43981895980303,3.0
36.15542983765018,16.12208689986039,1.7472936051232617,11.610370265433465,3.0
34.920637384510385,32.69532084066687,0.9790984060358519,11.117327383308782,3.0
6.511932982450102,22.01212263745281,2.277664895788425,10.40842861116417,3.0
13.830666069538793,41.26226109274233,1.547097381170038,10.797807347566106,3.0
5.780069770769009,12.639087732974103,0.7823187967727797,12.09877685198719,3.0
41.66228005892711,39.98670831868606,1.8254163489880297,11.813509636000639,3.0
40.683997862821805,25.8061137844306,2.305478807154329,11.021003841632758,3.0
46.83623904656289,34.79919695285521,1.681952971294964,10.689733243406543,3.0
5.688127762713924,44.630000864262676,1.3241663524884422,10.869856945632316,3.0
7.573027557296236,11.763324634683858,1.0969959649927181,11.595157025436913,3.0
21.99767158723655,39.76578930762539,0.18177931676652748,13.09238727568546,3.0
4.810200423163718,22.367354451838967,-0.00601738149970199,9.785811387212268,3.0
45.54434909222195,7.465576884692554,2.1581108735000676,11.791662693962936,3.0
7.309370677052601,27.569741537181635,1.6241198170521551,11.62834550926428,3.0
2.5011724078063735,15.876217171992263,0.9877532271530853,10.10274562851417,3.0
46.56411610649798,0.3545783074843545,1.0758045581937263,10.322838288487889,3.0
40.39355496165861,27.773250676618673,1.9751197334177513,10.852942618497861,3.0
21.1833473016382,45.36945893056673,0.17450280320748845,10.678614158347006,3.0
42.76601130432334,35.86527723332756,1.4129314542756244,10.436275447196024,3.0
21.844388698392553,12.323132027006768,0.17777960443356855,11.243687211491912,3.0
18.2123661856485,40.371325594455435,1.2449665711087228,10.49305682462887,3.0
41.9141499341319,25.2008737755721,0.5289616943816773,11.232049937357637,3.0
38.71966523975664,26.705532752773237,-0.4480843414973241,9.592536225623444,3.0
13.38192787874448,8.839120892466628,0.281555778747564,10.786552848288153,3.0
18.301261236322024,11.694416705437444,1.3109075655980047,12.475356216949551,3.0
18.189427939950704,33.73507992307249,1.8576596232020193,10.840061470036574,3.0
14.044653722578476,35.82698182090635,0.9809837920973111,9.997470635362191,3.0
35.05820735564338,18.68013085238605,0.9814868640076101,10.711341361079862,3.0
9.806748140346,48.649426256522254,1.3227185603380895,10.172769056447677,3.0
39.94473862656655,39.90811878636101,1.5193465142411724,12.532738913002579,3.0
21.455611299708423,13.309294283730178,0.8912398515431424,11.401711722098941,3.0
21.993746841264116,20.953689123283837,1.6901439917111125,10.598779528114164,3.0
26.11028600057388,47.061639426596244,1.2240924818104169,11.012592400781795,3.0
29.12944603288502,49.89889386201188,1.0976760985488316,10.226990216144534,3.0
9.006533947135221,0.4099952291806708,1.0245101742589426,11.49799829124545,3.0
35.85323754621415,41.2384545565241,2.451143607795042,11.959270826085207,3.0
16.433494649591502,47.03893295705074,3.1531824575115563,10.23265243711195,3.0
48.10376626914944,7.199977910763261,1.8723206367206782,11.183342005738352,3.0
37.91258727864795,48.93677520706198,3.1898029332176723,10.191701714644848,3.0
21.65738040417316,38.67760318489798,0.16027815781922394,10.400607354555978,3.0
8.10555876640135,9.99262276822851,-1.1238957243098069,10.47424497831924,3.0
39.28445135692297,26.673938356452204,0.24086733844630204,11.150393786476208,3.0
38.4496063665704,9.559074751803227,1.3417559757771595,12.876170839215886,3.0
4.254384022014252,33.57573861865192,1.9504238381860501,10.423096344337598,3.0
13.090078767642044,0.9393361679913614,0.10158532865164205,11.491919171506506,3.0
12.966454420675822,40.759656711697204,-0.3202332070206422,12.831458765854354,3.0
23.045894989480058,11.22691086790547,2.179440120721287,10.530824347895296,3.0
29.74731047655057,15.90039982743246,-0.7131345290908775,12.353872374165412,3.0
24.39544769383636,21.41102956741164,0.8854601547473822,12.23781631197346,3.0
41.10796680466478,43.156810178964754,-0.5944276587943671,10.400624977046228,3.0
37.02220871172887,1.3331347236430202,1.005243699718183,11.046980593764742,3.0
34.22161552745131,11.043660237355308,0.5499345285207564,11.6228499323475,3.0
8.721724914630002,5.283457946874215,-0.06762042938259438,10.857620514978706,3.0
6.304339723477908,13.120779551081274,1.1202956317118988,11.51443883405875,3.0
33.67237414394826,20.689169061955827,1.7116148780888898,9.875357908162131,3.0
4.691830398516061,1.5923125974225405,-0.5341141707356223,12.27767682189851,3.0
15.278174544681061,3.5751266727977518,1.3323140119795918,10.251513463443446,3.0
0.7497757378194247,27.145305309108032,2.551151975522523,11.115674634292859,3.0
30.089544514943473,49.667847537927884,2.1792971840638264,11.06751848141011,3.0
20.21132446195235,25.221847714556205,3.060747924881987,12.755340842443204,3.0
36.050886906359686,18.070864195164283,0.7510358515209266,11.971570950954355,3.0
28.73500088102831,41.36906180332404,1.6453759495851474,12.368631557532348,3.0
23.443483178635194,32.45794845392874,0.035076539419895525,11.686051459998438,3.0
8.04158816640103,16.922889702992244,2.058424486849588,9.241260513576886,3.0
41.45340365317304,41.184093495358596,-0.1832585126657751,8.9607678222399,3.0
23.838773288701564,48.037093281015856,0.7305931655554423,11.717542255795962,3.0
14.925569140547456,5.58334432179926,2.502357052096028,11.074094780419776,3.0
44.67967127555028,25.916964212492427,2.628615545571292,9.619898541785108,3.0
34.803553267736994,44.11821610153788,-0.7033824393551547,10.94445230110338,3.0
14.144127427607478,48.73286771265543,1.3840654489393072,10.967305251905907,3.0
12.592661086410557,20.75944648062633,-1.0674421000398766,10.910879960487211,3.0
49.13771356219261,8.466226504089235,-0.3044695005048532,11.669672548830038,3.0
35.81445827089087,47.76619374307742,1.3665982460968482,10.060120213672645,3.0
0.6135273615809733,25.376147255780353,0.48613308266330646,9.940786478111049,3.0
47.05741848882504,10.070667298489683,0.9373209027268281,11.955142320501238,3.0
12.861700682324194,26.491196820490014,0.014273953664456274,11.504046515517844,3.0
25.297999842982012,45.08588365050835,0.4697423816275592,10.207127167737656,3.0
22.829897013012555,22.86462702801112,0.8929696400454422,9.964757677580625,3.0
4.041901448161244,21.171792870765437,0.44635069465281796,9.80212210741115,3.0
40.90689495680998,46.22892134177771,2.9647251329163895,11.03526355197173,3.0
35.75168217712566,14.986672825180547,0.3002744920074144,11.213979910734222,3.0
0.1962415824846353,33.4983035334821,0.8876719503091701,10.779030400466777,3.0
31.10175697554166,8.225017515191308,1.6141667000434252,11.757507710047305,3.0
16.052957262993043,38.64738350646814,0.46949885238947253,10.42418175935532,3.0
1.4752003230046606,6.008517253051615,0.724948302848356,8.698078835264415,3.0
4.177104444128544,45.01849027470213,-0.5151910621985523,12.366874267444524,3.0
26.17678391337587,0.13874129249042966,2.6449677135012837,10.750963960443622,3.0
31.915567783858133,11.994709086628202,1.5765569630557663,11.311250154543536,3.0
34.034001870282665,17.731611252292012,4.078880808455238,12.119574911434576,3.0
35.65542639135165,0.30067711209285086,0.8720824085192335,10.044459559399574,3.0
19.10211253658059,40.064653400679134,-0.6064463202575725,11.203463635867223,3.0
17.329063291934876,26.375845159557244,0.24364925471569665,9.577746290402326,3.0
23.88082232431788,45.8958777265364,0.35342711575747343,9.918451996385604,3.0
8.590801360702077,21.224132872043032,2.6871416350725648,11.88163975694945,3.0
18.84169296111385,45.83630021810893,0.9920273586833827,12.479944138890026,3.0
41.5947010795151,3.096609558050001,1.0773683076476184,10.138715798671736,3.0
14.22306197043952,11.81602780622547,2.5231240772696575,11.538910043684659,3.0
35.20228385948157,11.117917714736263,-0.03724615432645639,10.809661321916392,3.0
16.131892426211696,2.1360613184998267,0.12438174661524282,9.617200269035663,3.0
0.11874891759411921,24.587200203524915,1.9261775475316414,12.90941664047013,3.0
32.18790669373729,35.52311047828617,-0.3985675738191412,11.56296923669057,3.0
22.372805678558937,45.6101151498358,0.34935743087817306,10.512874616235305,3.0
15.684995491481624,19.9511243193554,0.40760607576113084,10.136009230320184,3.0
25.955446809385684,19.69254550068758,1.048521627944827,10.169049883588961,3.0
3.2007652774045106,33.11342317207085,1.2704568257798388,10.949761890550864,3.0
3.9193909360560886,6.988220275172985,0.7610519531335902,10.092436337958402,3.0
12.003916141831356,41.58236464763817,0.42322866943166726,11.755391225825756,3.0
41.11838300024762,33.52954430385746,1.5009171876243808,10.022444755201448,3.0
5.911786640636773,27.19636840491333,1.0993323054292259,11.751387123371789,3.0
33.27037983769978,14.305846516817217,-0.6694052811213718,11.543360192379936,3.0
36.682450216965286,31.954077696364457,0.3373762410541533,11.57059866859316,3.0
15.74049365192719,18.912641100855566,0.23674084345748314,9.19511789933548,3.0
4.878384698896687,45.76596340608513,-0.6275424378831627,11.048084946661382,3.0
10.525577066342434,37.08670558102424,1.259722501721482,10.095683374895591,3.0
44.841097711633246,17.51794533876278,1.638592458777374,9.33847993773104,3.0
20.762132605145094,20.317034421356418,0.9339202013526834,9.788983800237544,3.0
47.34405036740327,40.128685609559746,0.34816389219784083,11.047398671316413,3.0
1.823510452797733,13.244974100485596,0.1395866347160476,10.615444455770175,3.0
6.771458785154428,18.06447838488413,2.0062928092144405,10.423108130476852,3.0
47.85447854474859,10.400485408925858,1.835692112065142,9.870293145342382,3.0
20.676739053559977,33.75502740394799,1.529804177915283,12.4415686206579,3.0
42.687382578478484,7.425280385223276,-1.4716445001272893,10.203104744529524,3.0
29.374006339856045,9.136835443983015,1.5770721271805401,10.796954613957007,3.0
20.73370312786044,23.691263058565237,1.3711458733713089,10.396014813284179,3.0
13.943074454442483,42.74888695746748,1.0865897874728998,10.84432276460792,3.0
38.85384647922992,20.371474358939963,2.1677820616598074,11.254420843301213,3.0
22.31320675232908,8.667339073602404,1.3376026620752022,10.588123033877533,3.0
42.92063223720427,29.981876357250403,0.5123937759275065,10.567441812180379,3.0
22.33458814114679,44.379013077854346,1.394452142378297,10.579015519179737,3.0
17.1965751610962,22.309879452977704,1.289774856896413,13.07540079864544,3.0
23.782266427952315,33.80264036170796,1.8711247034316925,10.673976467832158,3.0
19.173095493146956,5.711726236785097,2.201213922163945,10.591924626978448,3.0
34.96569703822625,22.65824508185724,-1.0381245351778539,9.991913689082596,3.0
41.76279330457952,36.804912644331644,-0.8707919210258557,10.648486515958691,3.0
14.355051075330937,11.218608016230647,1.0184183791895518,12.676437312275283,3.0
12.09934093634012,48.70578388453152,1.3269273737641627,10.780899471191136,3.0
27.793862957684112,46.304436964340134,1.8294055811834893,8.788864690992115,3.0
9.126637940337389,41.52395012626744,1.235614558108566,11.770865193886968,3.0
47.842606540825386,6.1727151345289775,-0.47858624577984155,12.143754043206929,3.0
36.21395187537673,5.875407076085387,1.3384964074944141,10.584712086099199,3.0
15.350594743790957,43.544361093858214,1.632781866106285,13.270692857804395,3.0
16.806108867946705,9.286284529079348,1.181866255058495,11.248220586300336,3.0
26.92196133644904,15.535848389949209,0.5406391004597559,10.150155630535208,3.0
46.89844363371275,24.49818289530597,1.8303358165442456,10.143916174091133,3.0
7.41239642449672,48.286536018751555,1.0715662372193924,10.522342553234884,3.0
22.909948802738615,28.32046616381389,1.478979825746392,11.333662105286948,3.0
3.370695573074162,36.90269007690249,2.037539944257899,10.489983601145253,3.0
7.016131451233331,40.06780172946268,0.7301250647066287,10.021236284217693,3.0
23.35510290687613,15.259891669458181,0.5557067399238884,11.377300493044853,3.0
17.346345814294494,44.824690250827956,1.7569886166453519,10.077834675822375,3.0
31.61302989447725,7.325534332969985,1.86960592010566,12.35563785880495,3.0
34.09248570368461,36.26974621207982,1.4134349032237008,12.876795812558067,3.0
11.771178209302047,21.913011842002145,0.22621080089642698,9.755345296688583,3.0
3.955554725606192,15.045047827356495,-0.7787202489042786,12.496044311489182,3.0
44.18887390617883,21.86570584269726,1.6543656563540576,10.944415329089544,3.0
49.14074954565859,13.77357603111642,1.2799686263198202,9.874510952701623,3.0
17.232071881880113,24.142193574749708,3.4457519796168263,11.129221181975227,3.0
28.39850466170327,16.961641770994923,1.109394794604893,11.725766623898693,3.0
49.206234884392444,37.415070389339164,1.4810092317367132,11.223884024279132,3.0
28.60745181320806,16.694208110929065,0.20952554455468808,11.471468357135995,3.0
14.8502214752046,32.56468558258459,2.882024496475034,12.345420046154977,3.0
37.265419153452804,18.95754724036525,2.593186626639397,10.488784323568815,3.0
12.706143865757797,34.46481504878716,0.010395179741419125,10.874213079900352,3.0
44.63603945515779,4.731560883001346,1.0557249122886947,12.094191518470948,3.0
38.95801172042058,37.372533876870435,-0.6924646297148194,12.529550319460613,3.0
47.96461247486206,19.511584485001972,0.8419921014210106,10.57311893005258,3.0
19.111889076984113,41.65104801829394,-0.0121043752601675,9.345143328134231,3.0
20.91083579691751,12.866056462945947,1.8231705839619146,11.073317967188403,3.0
14.612559823809379,38.46248058541123,-0.2899608997410539,9.704921227936383,3.0
4.738175705878706,11.877617390746591,0.6642153007098718,12.669021525289393,3.0
10.160109927806577,39.39038915903609,0.7404086486363952,9.496857046881894,3.0
15.696875959793905,8.301827751291901,0.7542569359140556,10.72727643025233,3.0
44.10625401188002,36.604464035244405,-1.6968866429415717,10.945705133482187,3.0
0.6579908627462105,20.116685214126466,0.7690654697913221,11.696206364813419,3.0
25.699029473086522,8.988973111049697,2.848956094945345,12.126565029547757,3.0
38.41578319802977,11.074820774999466,0.7311113094451694,9.89347409125833,3.0
41.398374194058334,0.9136627346851112,3.5733598032498604,11.059218434014488,3.0
31.906031828203023,46.76348423388951,1.0139292919129461,10.975874912889998,3.0
5.834639073804099,39.971513153204526,1.1980847607678549,10.855639588076057,3.0
29.63942958793005,19.032023771265788,0.4263379931197637,10.453141058759607,3.0
7.663095968423922,10.775346589371338,0.9672467297840016,10.456575228866235,3.0
42.10853336765021,31.651199066301892,0.28715421732283564,11.106430227691897,3.0
43.10183157288579,2.2425998863567385,0.7450227825791447,12.503992988582688,3.0
0.16526908161329512,9.586967429748515,-1.650969808393012,12.091506851922462,3.0
29.405646120092282,31.873518439521213,2.2460851924976293,8.92660976759185,3.0
30.764584009769923,24.010396656942785,0.6573124059196512,10.628559134004208,3.0
38.42059464971205,4.560501361522573,-0.4075116947178212,10.222183312409125,3.0
23.701696431412522,45.23501328920961,-0.11057584546582877,12.752270443423622,3.0
0.6884826067303118,31.3010004661833,1.935678393147461,12.27155509499416,3.0
24.979569098836606,13.382782835739482,1.721672064043235,9.87094822878277,3.0
39.617734400890626,26.626288535747488,0.47547973372022634,11.489374561227917,3.0
22.478520593442237,17.013305136823526,-0.2221278088919454,11.712998430172387,3.0
0.87021600584411,30.915872595653937,0.759674601841865,10.625179192450403,3.0
41.22556654297054,10.417407951842078,1.7109599682034915,11.44426331148604,3.0
20.432758119951895,9.056031120720142,0.6390338341809201,12.159329803364248,3.0
5.4315464716507,8.79704358724467,-0.08106332759989732,11.615935606944264,3.0
28.323269399720317,48.72255605191471,1.5931012579683839,10.69045356068601,3.0
16.428657800394113,6.139750796786142,1.326133022242118,9.748886423614698,3.0
14.998365924681456,33.23234434843351,1.9240270192069011,10.81509786355701,3.0
27.279716124984173,13.162959459542495,0.4772769794809605,12.049009225836889,3.0
5.898815664937112,35.52490126459968,0.29565630945724075,9.59153870363644,3.0
15.56390336339315,47.40553260360541,-0.5566291735239037,11.606009951345639,3.0
18.313563822872432,4.768272739851947,-0.2804293524962831,12.754794181984364,3.0
43.83929984003408,12.493388837342028,-1.081929407883722,12.696456368290038,3.0
6.742819035151914,28.696099646475176,1.2110174672026184,10.903286888129607,3.0
47.09532860113509,26.715277914142554,0.45508091319105026,11.399136114352071,3.0
10.767484728601545,9.273950884692322,0.9623652975751517,12.103301882016522,3.0
47.18551756683767,33.333688315910095,1.1142276486620397,11.150301761461877,3.0
17.586670525905912,25.932748838516957,0.6363877877861441,10.943054376278933,3.0
39.94043468966948,24.37177132597143,1.3078017688920591,9.289831607343375,3.0
49.730408742411775,45.103757045252266,-0.348185422105713,11.743264094022715,3.0
4.91510980629688,2.3781639899793983,1.170865438127942,10.816016663647321,3.0
20.888639575957185,29.300278309569546,1.018433933065393,11.347581705361671,3.0
4.447927091662157,3.4738977006543657,0.4602403196906385,10.221695274597687,3.0
46.610805565344116,29.813353858929446,1.1958452550976815,10.021627222384968,3.0
9.615035641220738,30.629713833945043,1.408252755714472,9.29741639576216,3.0
14.307091851497555,42.37699105952447,2.0291556373256436,11.472597482413043,3.0
10.793430694622492,35.351986217404175,1.2560297343138758,11.982690983945513,3.0
17.68085651865206,37.20462931689682,2.6654744444625766,12.01437006501813,3.0
8.550715992769026,21.589959574492774,-0.8408742313316453,9.720423033264298,3.0
47.14572335897188,14.498260228957399,0.37518142230432117,11.026091050210834,3.0
46.993433305888615,30.814459918682658,1.517659020469123,10.274256186846534,3.0
42.450603122879656,32.824736343455804,1.1867667644770783,10.244617067646677,3.0
3.4356336250384256,5.686554848138448,0.38848219700805176,9.593338903151778,3.0
14.628785589511162,48.96323499889375,0.0767667538890957,9.648315394383665,3.0
26.43325223533089,18.622333193695816,0.02412674702266726,12.05364179660784,3.0
